attraction_id,nama,deskripsi,total_review,total_rating,img,longitude,latitude,link_detail,kota,provinsi
143,Lanjukang Island,Islands,2,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/05/8a/44/pulau-lanjukang.jpg?w=500&h=400&s=1,119.0758109,-4.9801134,https://www.tripadvisor.com/Attraction_Review-g297720-d14097331-Reviews-Lanjukang_Island-Makassar_South_Sulawesi_Sulawesi.html,,
144,The Tomb of Pangeran Diponegoro,Points of Interest & Landmarks • Cemeteries,21,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/48/9d/b5/makam-pangeran-diponegoro.jpg?w=500&h=400&s=1,,,https://www.tripadvisor.com/Attraction_Review-g297720-d8728218-Reviews-The_Tomb_of_Pangeran_Diponegoro-Makassar_South_Sulawesi_Sulawesi.html,,
145,Mandala Monument,Monuments & Statues,26,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/94/69/d8/photo8jpg.jpg?w=500&h=-1&s=1,119.4137133,-5.1376499,https://www.tripadvisor.com/Attraction_Review-g297720-d10692537-Reviews-Mandala_Monument-Makassar_South_Sulawesi_Sulawesi.html,Kota Makassar,Sulawesi Selatan
146,Girinaga Temple,Religious Sites,1,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/8c/80/25/vihara-building.jpg?w=500&h=400&s=1,77.54402879999999,12.9386287,https://www.tripadvisor.com/Attraction_Review-g297720-d10692521-Reviews-Girinaga_Temple-Makassar_South_Sulawesi_Sulawesi.html,Bangalore Division,Karnataka
147,Ketemu Jodoh Waterfall,Waterfalls,7,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/bd/bc/49/the-waterfall.jpg?w=500&h=400&s=1,,,https://www.tripadvisor.com/Attraction_Review-g297720-d8685721-Reviews-Ketemu_Jodoh_Waterfall-Makassar_South_Sulawesi_Sulawesi.html,,
148,Laikang Bay,Beaches,3,4.5 of 5 bubbles,,,,https://www.tripadvisor.com/Attraction_Review-g297720-d10038396-Reviews-Laikang_Bay-Makassar_South_Sulawesi_Sulawesi.html,,
149,Sheik Yusuf Tomb,Cemeteries,8,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/9a/74/30/makam-syekh-yusuf-makassar.jpg?w=500&h=-1&s=1,,,https://www.tripadvisor.com/Attraction_Review-g297720-d8492309-Reviews-Sheik_Yusuf_Tomb-Makassar_South_Sulawesi_Sulawesi.html,,
150,Pantai Tanjung Bayang,Beach & Pool Clubs,7,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/a5/5e/0e/di-atas-perahu-yang-sedang.jpg?w=500&h=400&s=1,119.3892559,-5.1835531,https://www.tripadvisor.com/Attraction_Review-g297720-d7347790-Reviews-Pantai_Tanjung_Bayang-Makassar_South_Sulawesi_Sulawesi.html,Kota Makassar,Sulawesi Selatan
151,Braga Street,Neighborhoods,"1,936",4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/1a/4f/18/streetcross-with-suniaraja.jpg?w=500&h=400&s=1,107.6094341,-6.9178283,https://www.tripadvisor.com/Attraction_Review-g297704-d3257737-Reviews-Braga_Street-Bandung_West_Java_Java.html,Kota Bandung,Jawa Barat
152,Trans Studio Bandung,Amusement & Theme Parks,"2,189",4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/64/01/8b/filename-photo0465-jpg.jpg?w=500&h=-1&s=1,107.6191228,-6.9174639,https://www.tripadvisor.com/Attraction_Review-g297704-d2305923-Reviews-Trans_Studio_Bandung-Bandung_West_Java_Java.html,Bandung City,West Java
153,Geology Museum,Science Museums,799,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/1d/65/12/not-so-ancient-elephant.jpg?w=500&h=-1&s=1,,,https://www.tripadvisor.com/Attraction_Review-g297704-d2229304-Reviews-Geology_Museum-Bandung_West_Java_Java.html,,
154,Paris Van Java,Shopping Malls,"1,283",4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/d9/b8/b1/20180503-164140-largejpg.jpg?w=500&h=400&s=1,107.6191228,-6.9174639,https://www.tripadvisor.com/Attraction_Review-g297704-d1954223-Reviews-Paris_Van_Java-Bandung_West_Java_Java.html,Bandung City,West Java
155,Gedung Sate,Architectural Buildings,527,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ca/76/1e/frontage.jpg?w=500&h=-1&s=1,107.6186961,-6.9024642,https://www.tripadvisor.com/Attraction_Review-g297704-d1190151-Reviews-Gedung_Sate-Bandung_West_Java_Java.html,Kota Bandung,Jawa Barat
156,NuArt Sculpture Park,Art Galleries • Parks,227,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/52/25/cb/nuart-sculpture-park.jpg?w=500&h=-1&s=1,107.5722883,-6.877700000000001,https://www.tripadvisor.com/Attraction_Review-g297704-d3801500-Reviews-NuArt_Sculpture_Park-Bandung_West_Java_Java.html,Bandung,Jawa Barat
157,Museum of The Asian-African Conference,Speciality Museums,428,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/b2/2e/70/museum-kaa-bandung.jpg?w=500&h=400&s=1,34.508523,-8.783195,https://www.tripadvisor.com/Attraction_Review-g297704-d1197101-Reviews-Museum_of_The_Asian_African_Conference-Bandung_West_Java_Java.html,,
158,Dusun Bambu Family Leisure Park,Points of Interest & Landmarks,793,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/61/c5/5e/dusun-bambu.jpg?w=500&h=-1&s=1,107.5778343,-6.790504899999999,https://www.tripadvisor.com/Attraction_Review-g297704-d7134067-Reviews-Dusun_Bambu_Family_Leisure_Park-Bandung_West_Java_Java.html,Kabupaten Bandung Barat,Jawa Barat
159,Bandung Grand Mosque,Points of Interest & Landmarks • Architectural Buildings,616,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/58/af/d5/p-20151027-091003-largejpg.jpg?w=500&h=400&s=1,107.6061399,-6.9216897,https://www.tripadvisor.com/Attraction_Review-g297704-d6582101-Reviews-Bandung_Grand_Mosque-Bandung_West_Java_Java.html,Kota Bandung,Jawa Barat
160,Rumah Mode Factory Outlet,Factory Outlets,"1,271",4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/eb/62/2f/20161130-160313-largejpg.jpg?w=500&h=400&s=1,107.5996813,-6.882943999999999,https://www.tripadvisor.com/Attraction_Review-g297704-d2487405-Reviews-Rumah_Mode_Factory_Outlet-Bandung_West_Java_Java.html,Kota Bandung,Jawa Barat
161,Sari Ater Hot Spring,Hot Springs & Geysers,603,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/e2/3a/ab/20180911-104428-largejpg.jpg?w=500&h=-1&s=1,107.6531638,-6.7384156,https://www.tripadvisor.com/Attraction_Review-g297704-d4323884-Reviews-Sari_Ater_Hot_Spring-Bandung_West_Java_Java.html,Kabupaten Subang,Jawa Barat
162,Forest Park Conservation Area Tahura Ir. H. Juanda,Nature & Wildlife Areas,381,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/0c/be/d2/forest-park-conservation.jpg?w=500&h=-1&s=1,-71.3590567,42.6725813,https://www.tripadvisor.com/Attraction_Review-g297704-d3529882-Reviews-Forest_Park_Conservation_Area_Tahura_Ir_H_Juanda-Bandung_West_Java_Java.html,Middlesex County,Massachusetts
163,Cihampelas Walk,Shopping Malls,431,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ab/41/e0/photo0jpg.jpg?w=500&h=-1&s=1,107.6042411,-6.895182699999999,https://www.tripadvisor.com/Attraction_Review-g297704-d3137959-Reviews-Cihampelas_Walk-Bandung_West_Java_Java.html,Kota Bandung,Jawa Barat
164,Jalan Asia Afrika,Neighborhoods • Historic Walking Areas,178,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/c4/a9/11/gimmick-dengan-berbagai.jpg?w=500&h=400&s=1,107.6108618,-6.9216026,https://www.tripadvisor.com/Attraction_Review-g297704-d10137291-Reviews-Jalan_Asia_Afrika-Bandung_West_Java_Java.html,Kota Bandung,Jawa Barat
165,St Peter's Cathedral,Points of Interest & Landmarks • Churches & Cathedrals,208,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/b9/02/f9/gereja-katerdral-bandung.jpg?w=500&h=400&s=1,-75.6637781,41.41023029999999,https://www.tripadvisor.com/Attraction_Review-g297704-d4114363-Reviews-St_Peter_s_Cathedral-Bandung_West_Java_Java.html,Lackawanna County,Pennsylvania
166,Paskal Shopping Centre,Shopping Malls,134,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c2/b2/d5/ada-pohon-natal-emashehehhee.jpg?w=500&h=400&s=1,107.5945388,-6.9152733,https://www.tripadvisor.com/Attraction_Review-g297704-d12485639-Reviews-23_Paskal_Shopping_Centre-Bandung_West_Java_Java.html,Kota Bandung,Jawa Barat
167,Ciater Hot Spring,Hot Springs & Geysers,504,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/be/60/3a/camping-park.jpg?w=500&h=400&s=1,107.6582545,-6.739907,https://www.tripadvisor.com/Attraction_Review-g297704-d649064-Reviews-Ciater_Hot_Spring-Bandung_West_Java_Java.html,Subang Regency,West Java
168,Bandung Institute of Technology,Points of Interest & Landmarks,216,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/f5/1c/b8/institute-of-technology.jpg?w=500&h=-1&s=1,107.6106591,-6.89148,https://www.tripadvisor.com/Attraction_Review-g297704-d7256834-Reviews-Bandung_Institute_of_Technology-Bandung_West_Java_Java.html,Kota Bandung,Jawa Barat
169,Trans Studio Mall,Department Stores • Shopping Malls,138,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/87/01/74/trans-studio-mall.jpg?w=500&h=400&s=1,106.9016073,-6.3752871,https://www.tripadvisor.com/Attraction_Review-g297704-d8498035-Reviews-Trans_Studio_Mall-Bandung_West_Java_Java.html,Kota Depok,Jawa Barat
170,Sudirman Street,Scenic Walking Areas,195,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/27/d3/bc/photo0jpg.jpg?w=500&h=-1&s=1,107.5862622,-6.9186388,https://www.tripadvisor.com/Attraction_Review-g297704-d9774537-Reviews-Sudirman_Street-Bandung_West_Java_Java.html,Kota Bandung,Jawa Barat
171,Bank Indonesia Building,Architectural Buildings,141,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/56/19/de/photo0jpg.jpg?w=500&h=-1&s=1,113.921327,-0.789275,https://www.tripadvisor.com/Attraction_Review-g297704-d1186420-Reviews-Bank_Indonesia_Building-Bandung_West_Java_Java.html,,
172,Cihampelas Walk Shopping Mall,Shopping Malls,182,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e9/68/c6/tea-house.jpg?w=500&h=-1&s=1,107.6042411,-6.895182699999999,https://www.tripadvisor.com/Attraction_Review-g297704-d4542900-Reviews-Cihampelas_Walk_Shopping_Mall-Bandung_West_Java_Java.html,Kota Bandung,Jawa Barat
173,Pertapaan Karmel OCD,Points of Interest & Landmarks • Religious Sites,147,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/56/e5/fb/pertapaan-karmel-ocd.jpg?w=500&h=-1&s=1,112.7717688,-8.0724897,https://www.tripadvisor.com/Attraction_Review-g297704-d7790744-Reviews-Pertapaan_Karmel_OCD-Bandung_West_Java_Java.html,Kabupaten Malang,Jawa Timur
174,Villa Isola,Architectural Buildings,79,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/43/74/72/photo1jpg.jpg?w=500&h=-1&s=1,107.5943366,-6.8612394,https://www.tripadvisor.com/Attraction_Review-g297704-d1182958-Reviews-Villa_Isola-Bandung_West_Java_Java.html,Bandung City,West Java
175,Bandung City Square,Parks,126,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/61/04/e8/alun-alun-bandung.jpg?w=500&h=-1&s=1,107.58649,-6.90717,https://www.tripadvisor.com/Attraction_Review-g297704-d11538706-Reviews-Bandung_City_Square-Bandung_West_Java_Java.html,Kota Bandung,Jawa Barat
176,Masjid Agung Trans Studio Bandung,Religious Sites,135,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/97/4f/0f/masjid-agung-trans-studio.jpg?w=500&h=400&s=1,107.6354559,-6.9259359,https://www.tripadvisor.com/Attraction_Review-g297704-d10264953-Reviews-Masjid_Agung_Trans_Studio_Bandung-Bandung_West_Java_Java.html,Kota Bandung,Jawa Barat
177,Cimahi Waterfall,Waterfalls,181,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/33/b5/d7/p-20180218-153409-largejpg.jpg?w=500&h=400&s=1,,,https://www.tripadvisor.com/Attraction_Review-g297704-d6861624-Reviews-Cimahi_Waterfall-Bandung_West_Java_Java.html,,
178,Keraton Cliff,Points of Interest & Landmarks,250,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/c6/4a/53/keraton-cliff.jpg?w=500&h=400&s=1,107.6636151,-6.834068299999999,https://www.tripadvisor.com/Attraction_Review-g297704-d7350965-Reviews-Keraton_Cliff-Bandung_West_Java_Java.html,Bandung Barat,Jawa Barat
179,"Tea Country, PTPN 8",Historic Walking Areas,157,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/88/f8/1d/tea-country-ptpn-8.jpg?w=500&h=400&s=1,,,https://www.tripadvisor.com/Attraction_Review-g297704-d6483134-Reviews-Tea_Country_PTPN_8-Bandung_West_Java_Java.html,,
180,Amazing Art World,Speciality Museums,66,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/76/93/db/one-of-the-beautiful.jpg?w=500&h=-1&s=1,107.5955534,-6.8516591,https://www.tripadvisor.com/Attraction_Review-g297704-d12127355-Reviews-Amazing_Art_World-Bandung_West_Java_Java.html,Kota Bandung,Jawa Barat
181,Mahakam River,Points of Interest & Landmarks,181,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/89/3d/ba/sungai-mahakam.jpg?w=500&h=-1&s=1,115.7985654683602,0.1219567087767009,https://www.tripadvisor.com/Attraction_Review-g317102-d4409760-Reviews-Mahakam_River-Samarinda_East_Kalimantan_Kalimantan.html,,
182,Islamic Center Samarinda Mosque,Religious Sites,174,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/e7/16/b8/img-20160709-wa0017-largejpg.jpg?w=500&h=-1&s=1,117.1202928,-0.5023398,https://www.tripadvisor.com/Attraction_Review-g317102-d6619768-Reviews-Islamic_Center_Samarinda_Mosque-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
183,Pampang Cultural Park,Parks,67,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f1/98/98/rumah-adat-di-desa-pampang.jpg?w=500&h=400&s=1,120.6199895,15.079409,https://www.tripadvisor.com/Attraction_Review-g317102-d7605030-Reviews-Pampang_Cultural_Park-Samarinda_East_Kalimantan_Kalimantan.html,Pampanga,Central Luzon
184,BIG Mall,Shopping Malls,89,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/d2/8b/98/20160702-175823-largejpg.jpg?w=500&h=-1&s=1,,,https://www.tripadvisor.com/Attraction_Review-g317102-d7679394-Reviews-BIG_Mall-Samarinda_East_Kalimantan_Kalimantan.html,,
185,Rumah Ulin Arya,Points of Interest & Landmarks • Farms,6,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/08/e4/b6/permainan-yang-di-pandu.jpg?w=500&h=400&s=1,117.1624861,-0.3876881,https://www.tripadvisor.com/Attraction_Review-g317102-d16740433-Reviews-Rumah_Ulin_Arya-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
186,Jessica Water Park,Amusement & Theme Parks,13,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/5b/86/cb/jessica-water-park.jpg?w=500&h=-1&s=1,117.1133943,-0.5415779,https://www.tripadvisor.com/Attraction_Review-g317102-d3626538-Reviews-Jessica_Water_Park-Samarinda_East_Kalimantan_Kalimantan.html,Samarinda City,East Kalimantan
187,Weaving Village,Neighborhoods • Points of Interest & Landmarks,12,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/6f/68/c8/the-big-gate.jpg?w=500&h=400&s=1,,,https://www.tripadvisor.com/Attraction_Review-g317102-d11734352-Reviews-Weaving_Village-Samarinda_East_Kalimantan_Kalimantan.html,,
188,Maha Vihara Sejahtera Maitreya,Religious Sites,3,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/aa/8c/8f/maha-vihara-sejahtera.jpg?w=500&h=400&s=1,117.1840721,-0.4622292000000001,https://www.tripadvisor.com/Attraction_Review-g317102-d15113078-Reviews-Maha_Vihara_Sejahtera_Maitreya-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
189,Samarinda Central Plaza,Shopping Malls,18,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/9b/39/27/dj-competitie-scp.jpg?w=500&h=400&s=1,117.1552145,-0.5036129,https://www.tripadvisor.com/Attraction_Review-g317102-d10092059-Reviews-Samarinda_Central_Plaza-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
190,Pemandian Serayu Lestari,Water Parks,3,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/39/b1/02/img-20180330-082359-largejpg.jpg?w=500&h=-1&s=1,117.2108934,-0.4339606,https://www.tripadvisor.com/Attraction_Review-g317102-d13958011-Reviews-Pemandian_Serayu_Lestari-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
191,Berambai Waterfall,Waterfalls,7,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/c7/56/air-terjun-berambai.jpg?w=500&h=400&s=1,116.2300077,0.0242853,https://www.tripadvisor.com/Attraction_Review-g317102-d10681917-Reviews-Berambai_Waterfall-Samarinda_East_Kalimantan_Kalimantan.html,Kutai Kartanegara Regency,East Kalimantan
192,Jungle Water World,Water Parks,5,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/67/da/88/wadah-beseluncur.jpg?w=500&h=400&s=1,80.26416940000001,26.5510893,https://www.tripadvisor.com/Attraction_Review-g317102-d12879114-Reviews-Jungle_Water_World-Samarinda_East_Kalimantan_Kalimantan.html,Kanpur Division,Uttar Pradesh
193,Mesra Indah Mall,Shopping Malls,5,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/be/85/50/mal-mesra-indah.jpg?w=500&h=400&s=1,,,https://www.tripadvisor.com/Attraction_Review-g317102-d6530914-Reviews-Mesra_Indah_Mall-Samarinda_East_Kalimantan_Kalimantan.html,,
194,Samarinda Square,Shopping Malls,2,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/94/3b/84/img-20190731-190701-1.jpg?w=500&h=-1&s=1,117.1474004,-0.4699725,https://www.tripadvisor.com/Attraction_Review-g317102-d17395759-Reviews-Samarinda_Square-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
195,Mahakam Lampion Garden,Points of Interest & Landmarks • Parks,13,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/42/b3/b1/mahakam-lampion-garden.jpg?w=500&h=-1&s=1,117.1196193,-0.5065446,https://www.tripadvisor.com/Attraction_Review-g317102-d12731019-Reviews-Mahakam_Lampion_Garden-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
196,Citra Niaga Market,Flea & Street Markets,11,3.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/6b/19/91/pergola.jpg?w=500&h=400&s=1,112.2336514,-7.5367126,https://www.tripadvisor.com/Attraction_Review-g317102-d10358603-Reviews-Citra_Niaga_Market-Samarinda_East_Kalimantan_Kalimantan.html,Kabupaten Jombang,Jawa Timur
197,Taman Tepian Mahakam Samarinda,Parks,21,3.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/13/84/07/img-20170424-193343-largejpg.jpg?w=500&h=-1&s=1,117.1418363,-0.5021589,https://www.tripadvisor.com/Attraction_Review-g317102-d10053123-Reviews-Taman_Tepian_Mahakam_Samarinda-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
198,Muladharma Monastery,Religious Sites,2,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/31/0b/a3/lrm-export-20180604-163141.jpg?w=500&h=400&s=1,117.1620361,-0.4510055,https://www.tripadvisor.com/Attraction_Review-g317102-d14155567-Reviews-Muladharma_Monastery-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
199,Wisata Tebing Lonceng,Points of Interest & Landmarks • Lookouts,1,5.0 of 5 bubbles,,117.1476597,-0.5352404,https://www.tripadvisor.com/Attraction_Review-g317102-d21296534-Reviews-Wisata_Tebing_Lonceng-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
200,Tanah Merah Waterfall,Waterfalls,24,3.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/b6/0c/e1/air-terjun-tanah-merah.jpg?w=500&h=400&s=1,117.2340309,-0.4335005,https://www.tripadvisor.com/Attraction_Review-g317102-d6556401-Reviews-Tanah_Merah_Waterfall-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
201,Samarendah Park,Parks,3,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/43/5d/80/early-morning-run-around.jpg?w=500&h=-1&s=1,117.1439391,-0.4967415999999999,https://www.tripadvisor.com/Attraction_Review-g317102-d16803259-Reviews-Samarendah_Park-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
202,East Kalimantan Center Oleh-Oleh Khas Kaltim,Speciality & Gift Shops,32,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/42/32/98/img-20160208-102250-hdr.jpg?w=500&h=400&s=1,116.419389,0.5386586,https://www.tripadvisor.com/Attraction_Review-g317102-d6599013-Reviews-East_Kalimantan_Center_Oleh_Oleh_Khas_Kaltim-Samarinda_East_Kalimantan_Kalimantan.html,,East Kalimantan
203,Dejavu Kitchen Bar and KTV,Bars & Clubs • Karaoke Bars,8,4.0 of 5 bubbles,,117.1506017,-0.5019962,https://www.tripadvisor.com/Attraction_Review-g317102-d4927088-Reviews-Dejavu_Kitchen_Bar_and_KTV-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
204,UKM Center Samarinda,Speciality & Gift Shops,13,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/f7/60/34/ukm-center-samarinda.jpg?w=500&h=-1&s=1,117.1543555,-0.4819979,https://www.tripadvisor.com/Attraction_Review-g317102-d8837213-Reviews-UKM_Center_Samarinda-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
205,Plaza Mulia,Speciality & Gift Shops,71,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ff/9c/39/plaza-mulia.jpg?w=500&h=400&s=1,117.1456279,-0.4905339,https://www.tripadvisor.com/Attraction_Review-g317102-d6522164-Reviews-Plaza_Mulia-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
206,Graha Spa,Health Clubs • Spas,1,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/d3/d2/81/graha-spa-building.jpg?w=500&h=-1&s=1,,,https://www.tripadvisor.com/Attraction_Review-g317102-d12694746-Reviews-Graha_Spa-Samarinda_East_Kalimantan_Kalimantan.html,,
207,My Music Family Karaoke,Karaoke Bars,4,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/43/02/d5/getlstd-property-photo.jpg?w=500&h=400&s=1,,,https://www.tripadvisor.com/Attraction_Review-g317102-d8734612-Reviews-My_Music_Family_Karaoke-Samarinda_East_Kalimantan_Kalimantan.html,,
208,NAV Karaoke Samarinda,Game & Entertainment Centers,9,3.5 of 5 bubbles,,117.1369733,-0.4989177,https://www.tripadvisor.com/Attraction_Review-g317102-d7679266-Reviews-NAV_Karaoke_Samarinda-Samarinda_East_Kalimantan_Kalimantan.html,Kota Samarinda,Kalimantan Timur
209,ZEN Family Spa & Reflexology,Spas,,Nama tidak ditemukan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/8a/dd/d0/zenfamilyspacom.jpg?w=500&h=400&s=1,,,https://www.tripadvisor.com/Attraction_Review-g317102-d12182896-Reviews-ZEN_Family_Spa_Reflexology-Samarinda_East_Kalimantan_Kalimantan.html,,
210,De' Spa Diamond Hotel,Spas,,Nama tidak ditemukan,,,,https://www.tripadvisor.com/Attraction_Review-g317102-d6522166-Reviews-De_Spa_Diamond_Hotel-Samarinda_East_Kalimantan_Kalimantan.html,,
211,Padar Island,Islands,"1,237",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/4e/11/f3/padar-island.jpg?w=500&h=-1&s=1,119.5832593,-8.6489909,https://www.tripadvisor.com/Attraction_Review-g1777483-d8797440-Reviews-Padar_Island-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,West Manggarai Regency,East Nusa Tenggara
212,Komodo Island,National Parks • Nature & Wildlife Areas,946,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/cc/4a/d7/komodo-adala-sala-satu.jpg?w=500&h=400&s=1,119.4411476,-8.5850461,https://www.tripadvisor.com/Attraction_Review-g325592-d3247649-Reviews-Komodo_Island-Komodo_National_Park_Komodo_East_Nusa_Tenggara.html,West Manggarai Regency,East Nusa Tenggara
213,Komodo National Park,National Parks • Nature & Wildlife Areas,812,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/67/ca/8f/king-of-komodo.jpg?w=500&h=-1&s=1,119.4833198,-8.527716,https://www.tripadvisor.com/Attraction_Review-g325592-d3264883-Reviews-Komodo_National_Park-Komodo_National_Park_Komodo_East_Nusa_Tenggara.html,,Nusa Tenggara Timur
